time_seconds,time_minutes,linear_extrusion_rate_mm_s,volumetric_extrusion_rate_mm3_s,filament_extruded_mm,feedrate_mm_min,movement_distance_mm
258.4546,4.3076,36.9021,88.7599,0.6222,16351.94,4.5955
258.4713,4.3079,37.1093,89.2582,0.6223,16443.73,4.5955
258.488,4.3081,37.4148,89.9932,0.6223,16581.42,4.5962
258.4985,4.3083,37.4173,89.999,0.3937,16581.42,2.9076
258.6172,4.3103,37.4174,89.9994,4.4427,16581.42,32.8126
258.6291,4.3105,37.4175,89.9996,0.443,16581.42,3.2721
258.6316,4.3105,37.418,90.0008,0.0936,16581.42,0.691
258.6388,4.3106,37.4172,89.9987,0.2707,16581.42,1.9993
258.7801,4.313,37.4174,89.9994,5.2878,16581.42,39.0549
258.7906,4.3132,37.4174,89.9994,0.3927,16581.42,2.9001
258.9475,4.3158,37.4174,89.9993,5.8693,16581.42,43.3492
258.9491,4.3158,37.4152,89.994,0.0586,16581.42,0.4329
258.9606,4.316,37.4177,90.0001,0.4335,16581.42,3.202
259.1301,4.3188,37.4174,89.9994,6.3412,16581.42,46.8345
259.1407,4.319,37.4174,89.9992,0.397,16581.42,2.932
259.322,4.322,37.4174,89.9994,6.7849,16581.42,50.112
259.3332,4.3222,37.4174,89.9992,0.4173,16581.42,3.0821
259.5241,4.3254,37.4174,89.9993,7.1416,16581.42,52.7466
259.5349,4.3256,37.4173,89.9991,0.4043,16581.42,2.9865
259.7354,4.3289,37.4174,89.9994,7.5021,16581.42,55.4089
259.7416,4.329,37.4177,90.0001,0.2322,16581.42,1.7147
259.744,4.3291,37.4181,90.001,0.0925,16581.42,0.6832
259.746,4.3291,37.4185,90.002,0.0727,16581.42,0.5372
259.9553,4.3326,37.4174,89.9994,7.8306,16581.42,57.835
259.9663,4.3328,37.4175,89.9995,0.4122,16581.42,3.0447
260.1845,4.3364,37.4174,89.9994,8.1652,16581.42,60.3063
260.1894,4.3365,37.4166,89.9973,0.1849,16581.42,1.3654
260.1917,4.3365,37.4161,89.9961,0.0836,16581.42,0.6175
260.1947,4.3366,37.4168,89.998,0.1144,16581.42,0.8451
260.421,4.3404,37.4174,89.9994,8.4669,16581.42,62.5344
260.4323,4.3405,37.4178,90.0002,0.4223,16581.42,3.1193
260.6669,4.3444,37.4174,89.9994,8.7778,16581.42,64.8311
260.6728,4.3445,37.4171,89.9986,0.2196,16581.42,1.6218
260.6764,4.3446,37.4183,90.0015,0.1356,16581.42,1.0012
260.6773,4.3446,37.4227,90.012,0.0345,16581.42,0.2549
260.9209,4.3487,37.4174,89.9994,9.1163,16581.42,67.3307
260.9325,4.3489,37.417,89.9984,0.4327,16581.42,3.1958
261.1833,4.3531,37.4174,89.9994,9.3831,16581.42,69.3014
261.1861,4.3531,37.4164,89.9968,0.1051,16581.42,0.7762
261.1942,4.3532,37.417,89.9985,0.3024,16581.42,2.2338
261.4555,4.3576,37.4174,89.9994,9.7786,16581.42,72.2225
261.4674,4.3578,37.4181,90.0009,0.4443,16581.42,3.2812
261.7428,4.3624,37.4174,89.9993,10.3038,16581.42,76.1017
261.7437,4.3624,37.4176,89.9997,0.0358,16581.42,0.2647
261.7489,4.3625,37.4184,90.0017,0.1933,16581.42,1.4275
261.7563,4.3626,37.4174,89.9994,0.2778,16581.42,2.0519
262.0462,4.3674,37.4174,89.9993,10.8483,16581.42,80.123
262.0588,4.3676,37.4191,90.0034,0.4686,16581.42,3.4612
262.423,4.3737,37.4174,89.9993,13.6286,16581.42,100.6581
262.4371,4.374,37.4173,89.9991,0.5291,16581.42,3.9076
262.7996,4.38,37.4174,89.9994,13.5631,16581.42,100.1744
262.813,4.3802,37.4171,89.9987,0.5024,16581.42,3.7103
263.173,4.3862,37.4174,89.9993,13.4682,16581.42,99.473
263.1884,4.3865,37.4171,89.9986,0.5783,16581.42,4.271
263.5462,4.3924,37.4175,89.9995,13.3879,16581.42,98.8804
263.5604,4.3927,37.4178,90.0002,0.5295,16581.42,3.9107
263.916,4.3986,37.4174,89.9994,13.3064,16581.42,98.2779
263.9324,4.3989,37.417,89.9983,0.6141,16581.42,4.536
264.2857,4.4048,37.4174,89.9994,13.2177,16581.42,97.6232
264.3007,4.405,37.418,90.0008,0.5633,16581.42,4.1606
264.6509,4.4108,37.4174,89.9993,13.1045,16581.42,96.7874
264.669,4.4111,37.4174,89.9993,0.675,16581.42,4.9853
265.0163,4.4169,37.4174,89.9994,12.9975,16581.42,95.9968
265.0329,4.4172,37.4173,89.9991,0.6192,16581.42,4.5734
265.3772,4.423,37.4174,89.9994,12.8842,16581.42,95.1596
265.3974,4.4233,37.4174,89.9994,0.7556,16581.42,5.5805
265.7386,4.429,37.4174,89.9993,12.7672,16581.42,94.2955
265.7569,4.4293,37.4177,90.0001,0.6845,16581.42,5.0555
266.0944,4.4349,37.4174,89.9993,12.6258,16581.42,93.2518
266.1174,4.4353,37.4179,90.0005,0.8623,16581.42,6.3687
266.4494,4.4408,37.4174,89.9993,12.4215,16581.42,91.7429
266.4672,4.4411,37.4179,90.0005,0.666,16581.42,4.919
266.6447,4.4441,37.4174,89.9993,6.6424,16581.42,49.0591
266.6524,4.4442,37.4171,89.9986,0.29,16581.42,2.1415
266.6638,4.4444,37.4166,89.9973,0.4246,16581.42,3.1359
266.6695,4.4445,37.4158,89.9955,0.2135,16581.42,1.5771
266.6831,4.4447,37.4188,90.0026,0.5087,16581.42,3.757
266.6883,4.4448,37.415,89.9935,0.1957,16581.42,1.4453
266.8374,4.4473,37.4174,89.9993,5.5789,16581.42,41.2045
266.8541,4.4476,37.418,90.0007,0.6234,16581.42,4.6042
266.9653,4.4494,37.4175,89.9996,4.1606,16581.42,30.7294
266.97,4.4495,37.4145,89.9924,0.1759,16581.42,1.299
266.9787,4.4496,37.4187,90.0024,0.3279,16581.42,2.4216
266.9804,4.4497,37.4088,89.9787,0.0632,16581.42,0.4669
266.9833,4.4497,37.414,89.9912,0.1054,16581.42,0.7788
266.9981,4.45,37.4187,90.0024,0.5553,16581.42,4.1012
267.0913,4.4515,37.4174,89.9993,3.4883,16581.42,25.7641
267.1078,4.4518,37.417,89.9982,0.6175,16581.42,4.5611
267.1815,4.453,37.4173,89.999,2.7554,16581.42,20.3512
267.2034,4.4534,37.4177,90.0,0.8201,16581.42,6.0569
267.2109,4.4535,37.4184,90.0018,0.2814,16581.42,2.078
267.2696,4.4545,37.4172,89.9989,2.1976,16581.42,16.2309
267.2854,4.4548,37.4177,90.0001,0.5893,16581.42,4.3523
267.3328,4.4555,37.4174,89.9994,1.7738,16581.42,13.1013
267.3433,4.4557,37.4188,90.0027,0.3947,16581.42,2.915
267.3547,4.4559,37.4168,89.9978,0.4267,16581.42,3.1518
267.394,4.4566,37.4171,89.9986,1.4703,16581.42,10.859
267.4016,4.4567,37.4197,90.0047,0.2812,16581.42,2.0771
267.4083,4.4568,37.4155,89.9947,0.251,16581.42,1.854
267.4403,4.4573,37.4175,89.9995,1.1989,16581.42,8.8551
267.4537,4.4576,37.4181,90.0009,0.4997,16581.42,3.6903
267.4567,4.4576,37.4127,89.988,0.1154,16581.42,0.8521
267.4847,4.4581,37.4179,90.0004,1.048,16581.42,7.74
267.4973,4.4583,37.4166,89.9974,0.4716,16581.42,3.4831
267.5237,4.4587,37.4174,89.9992,0.985,16581.42,7.2747
267.5286,4.4588,37.4168,89.9978,0.1851,16581.42,1.3671
267.5373,4.459,37.4183,90.0015,0.3265,16581.42,2.4113
267.5607,4.4593,37.4172,89.9988,0.8734,16581.42,6.4509
267.5682,4.4595,37.4172,89.9988,0.2798,16581.42,2.0667
267.5719,4.4595,37.4157,89.9952,0.138,16581.42,1.019
267.5935,4.4599,37.4181,90.001,0.8085,16581.42,5.9715
267.5956,4.4599,37.415,89.9936,0.0786,16581.42,0.5807
267.6031,4.4601,37.4175,89.9996,0.2831,16581.42,2.0912
267.6043,4.4601,37.4154,89.9946,0.0453,16581.42,0.3346
267.6256,4.4604,37.4181,90.001,0.7937,16581.42,5.8619
267.6358,4.4606,37.4175,89.9994,0.3848,16581.42,2.8418
267.6571,4.461,37.4171,89.9985,0.7965,16581.42,5.8831
267.6674,4.4611,37.4187,90.0025,0.3848,16581.42,2.8422
267.6876,4.4615,37.4172,89.9989,0.7546,16581.42,5.5734
267.6974,4.4616,37.4163,89.9968,0.369,16581.42,2.7251
267.7185,4.462,37.4174,89.9992,0.7879,16581.42,5.8195
267.7284,4.4621,37.4173,89.999,0.3722,16581.42,2.7489
267.7508,4.4625,37.418,90.0008,0.8359,16581.42,6.1737
267.7607,4.4627,37.4168,89.9978,0.3716,16581.42,2.7449
267.7853,4.4631,37.4174,89.9993,0.9207,16581.42,6.8002
267.788,4.4631,37.4162,89.9964,0.1013,16581.42,0.7482
267.793,4.4632,37.4158,89.9954,0.1847,16581.42,1.3643
267.7969,4.4633,37.4222,90.011,0.1469,16581.42,1.0851
267.8249,4.4637,37.4171,89.9986,1.0488,16581.42,7.7464
267.8351,4.4639,37.4181,90.001,0.3796,16581.42,2.8034
267.8355,4.4639,37.3898,89.9329,0.0147,16581.42,0.1085
267.8681,4.4645,37.4172,89.9989,1.2201,16581.42,9.0114
267.8708,4.4645,37.4171,89.9985,0.1027,16581.42,0.7587
267.8781,4.4646,37.4184,90.0018,0.2718,16581.42,2.0076
267.885,4.4647,37.417,89.9984,0.2578,16581.42,1.904
267.9262,4.4654,37.4178,90.0002,1.5432,16581.42,11.3979
267.9344,4.4656,37.4178,90.0002,0.3051,16581.42,2.2531
267.9381,4.4656,37.4156,89.995,0.14,16581.42,1.0344
268.0967,4.4683,37.4174,89.9993,5.9334,16581.42,43.8229
268.1134,4.4686,37.4187,90.0025,0.6259,16581.42,4.6225
268.1694,4.4695,37.4172,89.9989,2.0947,16581.42,15.4708
268.1708,4.4695,37.4207,90.0072,0.0546,16581.42,0.4035
268.1864,4.4698,37.4173,89.9991,0.5835,16581.42,4.3096
268.1892,4.4698,37.4158,89.9955,0.1021,16581.42,0.7538
268.2405,4.4707,37.4171,89.9987,1.9202,16581.42,14.1824
268.2557,4.4709,37.4184,90.0017,0.5705,16581.42,4.2134
268.3062,4.4718,37.4174,89.9992,1.8888,16581.42,13.9505
268.3117,4.4719,37.4174,89.9992,0.2053,16581.42,1.516
268.3136,4.4719,37.4177,89.9999,0.0728,16581.42,0.5378
268.3204,4.472,37.4184,90.0018,0.2545,16581.42,1.88
268.3719,4.4729,37.4171,89.9987,1.9241,16581.42,14.2107
268.3866,4.4731,37.4173,89.9991,0.5514,16581.42,4.0724
268.4374,4.474,37.4176,89.9998,1.9017,16581.42,14.0453
268.4452,4.4741,37.4171,89.9986,0.2918,16581.42,2.1553
268.4526,4.4742,37.4162,89.9965,0.2775,16581.42,2.0495
268.5026,4.475,37.4176,89.9997,1.8695,16581.42,13.8077
268.5171,4.4753,37.4169,89.998,0.5426,16581.42,4.0074
268.5697,4.4762,37.4173,89.9992,1.9694,16581.42,14.5459
268.5741,4.4762,37.4182,90.0012,0.1614,16581.42,1.192
268.5799,4.4763,37.4151,89.9939,0.2175,16581.42,1.6062
268.5825,4.4764,37.4172,89.9988,0.0981,16581.42,0.7248
268.6376,4.4773,37.4176,89.9999,2.0638,16581.42,15.2424
268.6521,4.4775,37.4176,89.9997,0.5417,16581.42,4.0012
268.7099,4.4785,37.4174,89.9993,2.1601,16581.42,15.9537
268.7171,4.4786,37.4191,90.0035,0.2712,16581.42,2.003
268.722,4.4787,37.4161,89.9962,0.1823,16581.42,1.3465
268.7835,4.4797,37.4175,89.9995,2.3008,16581.42,16.9932
268.7982,4.48,37.4175,89.9996,0.55,16581.42,4.0618
268.8637,4.4811,37.4174,89.9994,2.4508,16581.42,18.1012
268.8685,4.4811,37.4164,89.9969,0.1811,16581.42,1.3375
268.8771,4.4813,37.4187,90.0025,0.323,16581.42,2.3853
268.9447,4.4824,37.4174,89.9993,2.5289,16581.42,18.6782
268.9599,4.4827,37.4174,89.9993,0.5695,16581.42,4.2058
269.0285,4.4838,37.4176,89.9997,2.5668,16581.42,18.9575
269.0317,4.4839,37.4132,89.9892,0.1171,16581.42,0.8653
269.0401,4.484,37.416,89.9961,0.3156,16581.42,2.331
269.0427,4.484,37.424,90.0151,0.0978,16581.42,0.7223
269.1132,4.4852,37.4172,89.999,2.6377,16581.42,19.4815
269.1292,4.4855,37.4183,90.0014,0.5979,16581.42,4.4156
269.1998,4.4867,37.4174,89.9992,2.6426,16581.42,19.5176
269.2104,4.4868,37.4162,89.9965,0.3947,16581.42,2.9154
269.2173,4.487,37.4202,90.006,0.2582,16581.42,1.9072
269.2868,4.4881,37.4173,89.9992,2.6005,16581.42,19.2071
269.3038,4.4884,37.4169,89.9982,0.639,16581.42,4.7192
269.3691,4.4895,37.4177,89.9999,2.4431,16581.42,18.044
269.3932,4.4899,37.4172,89.9987,0.9016,16581.42,6.6594
269.3959,4.4899,37.4163,89.9966,0.1017,16581.42,0.7509
269.4514,4.4909,37.4172,89.9987,2.0757,16581.42,15.3308
269.4703,4.4912,37.4176,89.9998,0.7071,16581.42,5.2226
269.5227,4.492,37.4175,89.9997,1.9596,16581.42,14.4731
269.53,4.4922,37.4193,90.0038,0.2737,16581.42,2.0213
269.5345,4.4922,37.4156,89.9951,0.1696,16581.42,1.2524
269.5977,4.4933,37.4174,89.9992,2.3626,16581.42,17.45
269.6188,4.4936,37.4174,89.9994,0.7899,16581.42,5.8343
269.6952,4.4949,37.4174,89.9992,2.8576,16581.42,21.1057
269.7052,4.4951,37.4187,90.0024,0.377,16581.42,2.7846
269.7062,4.4951,37.4083,89.9774,0.036,16581.42,0.2662
269.8029,4.4967,37.4174,89.9993,3.6191,16581.42,26.7301
270.0701,4.5012,37.4176,89.9999,5.1191,16581.52,37.8083
270.0759,4.5013,37.4171,89.9987,0.2166,16581.52,1.6
270.0864,4.5014,37.4181,90.0009,0.3941,16581.52,2.9106
270.1896,4.5032,37.4177,90.0,3.8603,16581.52,28.5113
270.2022,4.5034,37.4179,90.0006,0.4716,16581.52,3.4828
270.2121,4.5035,37.4178,90.0002,0.3701,16581.52,2.7336
270.217,4.5036,37.4171,89.9987,0.1843,16581.52,1.3611
270.2765,4.5046,37.4176,89.9999,2.2241,16581.52,16.4268
270.4322,4.5072,25.9962,62.5282,0.3322,11520.0,2.4535
270.4416,4.5074,25.9963,62.5283,0.2428,11520.0,1.7933
270.4581,4.5076,25.9958,62.5272,0.4281,11520.0,3.1616
270.4767,4.5079,25.9958,62.5272,0.4841,11520.0,3.5754
270.489,4.5082,25.9957,62.5269,0.3204,11520.0,2.3665
270.5023,4.5084,25.9962,62.5282,0.346,11520.0,2.5552
270.52,4.5087,25.9959,62.5273,0.4604,11520.0,3.4006
270.536,4.5089,25.996,62.5277,0.415,11520.0,3.0648
270.544,4.5091,25.996,62.5276,0.2073,11520.0,1.5307
270.5626,4.5094,25.9959,62.5274,0.4844,11520.0,3.5776
270.5681,4.5095,25.9962,62.528,0.1432,11520.0,1.0579
270.5939,4.5099,25.996,62.5278,0.6708,11520.0,4.9547
270.6095,4.5102,25.996,62.5277,0.4044,11520.0,2.9866
270.6268,4.5104,25.9958,62.5271,0.4509,11520.0,3.3304
270.6423,4.5107,25.996,62.5276,0.4019,11520.0,2.9683
270.6477,4.5108,25.996,62.5276,0.1407,11520.0,1.0395
270.6673,4.5111,25.9957,62.5269,0.5093,11520.0,3.7613
270.678,4.5113,25.9955,62.5264,0.2779,11520.0,2.0528
270.6815,4.5114,25.9957,62.5269,0.0922,11520.0,0.6809
270.6929,4.5115,25.9955,62.5264,0.2949,11520.0,2.1779
270.7022,4.5117,25.9961,62.5279,0.2433,11520.0,1.7969
270.7085,4.5118,25.9958,62.5271,0.1643,11520.0,1.2136
270.7209,4.512,25.9955,62.5266,0.3208,11520.0,2.3698
270.7261,4.5121,25.9954,62.5263,0.1357,11520.0,1.002
270.7379,4.5123,25.9957,62.527,0.3057,11520.0,2.2579
270.744,4.5124,25.9966,62.529,0.1603,11520.0,1.1841
270.7533,4.5126,25.9962,62.5282,0.2413,11520.0,1.782
270.764,4.5127,25.996,62.5276,0.2772,11520.0,2.0474
270.7695,4.5128,25.9953,62.526,0.1444,11520.0,1.0662
270.7816,4.513,25.996,62.5277,0.313,11520.0,2.3119
270.7857,4.5131,25.9955,62.5264,0.1075,11520.0,0.7939
270.7992,4.5133,25.9962,62.5281,0.352,11520.0,2.5997
270.8018,4.5134,25.9945,62.524,0.0663,11520.0,0.4894
270.8083,4.5135,25.9966,62.529,0.1691,11520.0,1.2487
270.8164,4.5136,25.9955,62.5265,0.2118,11520.0,1.5642
270.8202,4.5137,25.997,62.5301,0.0978,11520.0,0.7222
270.8306,4.5138,25.9955,62.5265,0.2711,11520.0,2.0025
270.8434,4.5141,25.9956,62.5266,0.3328,11520.0,2.4579
270.8579,4.5143,25.9957,62.527,0.3771,11520.0,2.785
270.8742,4.5146,25.9959,62.5273,0.4218,11520.0,3.115
270.8913,4.5149,25.9961,62.5279,0.4468,11520.0,3.2996
270.8978,4.515,25.9952,62.5258,0.168,11520.0,1.2406
270.9091,4.5152,25.9956,62.5266,0.2929,11520.0,2.1632
270.9173,4.5153,25.996,62.5276,0.2143,11520.0,1.5826
270.9271,4.5155,25.9958,62.5271,0.2556,11520.0,1.8875
270.9357,4.5156,25.9961,62.5279,0.2213,11520.0,1.6342
270.9481,4.5158,25.9961,62.5278,0.3244,11520.0,2.3956
270.9575,4.516,25.9964,62.5285,0.2428,11520.0,1.7934
270.9672,4.5161,25.9956,62.5266,0.2521,11520.0,1.8618
270.9754,4.5163,25.9957,62.527,0.2149,11520.0,1.5871
270.9832,4.5164,25.9957,62.5269,0.2009,11520.0,1.4836
270.9918,4.5165,25.9955,62.5265,0.2242,11520.0,1.6558
270.9996,4.5167,25.9956,62.5267,0.2032,11520.0,1.5007
271.0133,4.5169,25.996,62.5277,0.3548,11520.0,2.6205
271.0174,4.517,25.9959,62.5275,0.1081,11520.0,0.7984
271.0328,4.5172,25.9957,62.5269,0.4004,11520.0,2.9571
271.0384,4.5173,25.9958,62.5271,0.1459,11520.0,1.0778
271.0565,4.5176,25.9961,62.5279,0.4699,11520.0,3.4702
271.0639,4.5177,25.9965,62.5288,0.1913,11520.0,1.413
271.0772,4.518,25.9959,62.5274,0.3473,11520.0,2.565
271.0799,4.518,25.9945,62.524,0.0684,11520.0,0.5052
271.0919,4.5182,25.996,62.5277,0.3136,11520.0,2.3159
271.0971,4.5183,25.9953,62.5259,0.1358,11520.0,1.003
271.1148,4.5186,25.9961,62.5278,0.4594,11520.0,3.3931
271.1312,4.5189,25.9958,62.5273,0.4263,11520.0,3.1489
271.1341,4.5189,25.9962,62.5281,0.0741,11520.0,0.5471
271.1564,4.5193,25.9959,62.5275,0.5817,11520.0,4.2966
271.1627,4.5194,25.9961,62.5279,0.1631,11520.0,1.2048
271.1712,4.5195,25.9957,62.5269,0.221,11520.0,1.6326
271.188,4.5198,25.9958,62.5273,0.4357,11520.0,3.2178
271.1943,4.5199,25.9964,62.5286,0.1643,11520.0,1.2137
271.1979,4.52,25.9955,62.5264,0.0939,11520.0,0.6938
271.2102,4.5202,25.9961,62.5278,0.3194,11520.0,2.359
271.227,4.5204,25.996,62.5276,0.4362,11520.0,3.2217
271.2504,4.5208,25.996,62.5278,0.6097,11520.0,4.5032
271.2659,4.5211,25.9959,62.5274,0.4011,11520.0,2.9621
271.2767,4.5213,25.9955,62.5264,0.2814,11520.0,2.0788
271.2959,4.5216,25.9959,62.5273,0.4988,11520.0,3.6842
271.299,4.5217,25.9963,62.5283,0.0818,11520.0,0.6041
271.317,4.5219,25.9956,62.5268,0.4663,11520.0,3.4441
271.3365,4.5223,25.9961,62.528,0.5072,11520.0,3.7457
271.3544,4.5226,25.996,62.5277,0.4667,11520.0,3.4467
271.3705,4.5228,25.9956,62.5268,0.4173,11520.0,3.0823
271.3781,4.523,25.9961,62.528,0.1992,11520.0,1.4711
271.3861,4.5231,25.9958,62.5272,0.2062,11520.0,1.5232
271.4063,4.5234,25.996,62.5276,0.5263,11520.0,3.887
271.4236,4.5237,25.9961,62.5278,0.4483,11520.0,3.3109
271.4383,4.524,25.9962,62.5281,0.3832,11520.0,2.83
271.4509,4.5242,25.9955,62.5265,0.3283,11520.0,2.4249
271.4808,4.5247,25.9959,62.5274,0.7761,11520.0,5.732
271.51,4.5252,25.9959,62.5275,0.7607,11520.0,5.6181
271.5196,4.5253,25.9959,62.5274,0.2477,11520.0,1.8296
271.5259,4.5254,25.9962,62.5282,0.1645,11520.0,1.2151
271.5279,4.5255,25.9949,62.5249,0.0522,11520.0,0.3857
271.5449,4.5257,25.9961,62.5279,0.441,11520.0,3.2569
271.547,4.5258,25.9937,62.5222,0.0562,11520.0,0.4153
271.5501,4.5258,25.9943,62.5235,0.0799,11520.0,0.5902
271.5808,4.5263,25.9959,62.5274,0.7969,11520.0,5.8855
271.588,4.5265,25.9961,62.5279,0.1871,11520.0,1.3819
271.5968,4.5266,25.9961,62.5278,0.2306,11520.0,1.7031
271.6023,4.5267,25.9958,62.5272,0.1435,11520.0,1.0597
271.6124,4.5269,25.9963,62.5284,0.2611,11520.0,1.9287
271.6252,4.5271,25.9958,62.5273,0.3318,11520.0,2.4503
271.6282,4.5271,25.9945,62.5241,0.0785,11520.0,0.5795
271.6391,4.5273,25.996,62.5278,0.2853,11520.0,2.107
271.6446,4.5274,25.9951,62.5254,0.1431,11520.0,1.0567
271.6611,4.5277,25.9957,62.5269,0.4289,11520.0,3.1678
271.6659,4.5278,25.9965,62.5289,0.1231,11520.0,0.9093
271.6945,4.5282,25.9959,62.5274,0.7427,11520.0,5.4853
271.7116,4.5285,25.9958,62.5273,0.4444,11520.0,3.2825
271.7252,4.5288,25.9957,62.5269,0.3544,11520.0,2.6172
271.7283,4.5288,25.9963,62.5284,0.0818,11520.0,0.6041
271.746,4.5291,25.9959,62.5274,0.4591,11520.0,3.3907
271.8382,4.5306,1.1057,2.6596,0.0049,11520.0,0.8508
271.846,4.5308,1.2666,3.0464,0.0098,6603.09,0.8515
271.8554,4.5309,1.6237,3.9053,0.0153,5580.99,0.8782
271.8668,4.5311,2.0572,4.9481,0.0235,5132.23,0.9763
271.8788,4.5313,2.5442,6.1194,0.0306,4962.81,0.9935
271.891,4.5315,3.0477,7.3305,0.0372,4879.23,0.9929
271.8996,4.5317,3.4799,8.37,0.0299,4941.46,0.7067
271.9083,4.5318,3.838,9.2315,0.0332,4896.94,0.706
271.917,4.5319,4.1987,10.0991,0.0365,4863.84,0.7053
271.9265,4.5321,4.5772,11.0094,0.0435,4821.19,0.7638
271.936,4.5323,4.9728,11.9609,0.0474,4803.33,0.7626
271.9437,4.5324,5.3301,12.8204,0.0408,4824.84,0.6161
271.9513,4.5325,5.6493,13.5881,0.0434,4810.99,0.6167
271.958,4.5326,5.9483,14.3073,0.0398,4817.41,0.5376
271.9648,4.5327,6.2272,14.9782,0.0419,4806.56,0.5385
271.9734,4.5329,6.5459,15.7447,0.0563,4768.96,0.6841
271.982,4.533,6.9039,16.6058,0.0594,4762.95,0.6835
271.9906,4.5332,7.2621,17.4673,0.0627,4757.0,0.6842
272.0026,4.5334,7.6905,18.4979,0.0921,4710.48,0.9401
272.0146,4.5336,8.1883,19.6952,0.0981,4709.66,0.9401
272.0265,4.5338,8.6872,20.8952,0.1041,4709.66,0.9405
272.0349,4.5339,9.1094,21.9108,0.0762,4746.57,0.662
272.0433,4.5341,9.4573,22.7475,0.0791,4743.89,0.661
272.0531,4.5342,9.8359,23.6581,0.097,4726.49,0.7765
272.063,4.5344,10.2459,24.6442,0.1011,4724.3,0.7769
272.0729,4.5345,10.6563,25.6314,0.1051,4723.24,0.7765
272.0731,4.5346,10.8646,26.1323,0.0031,4813.4,0.0233
272.105,4.5351,11.5358,27.7468,0.3676,5112.0,2.7152
272.1293,4.5355,12.7032,30.5547,0.3086,5629.29,2.2791
272.1528,4.5359,13.6961,32.9429,0.3214,6069.36,2.3739
272.1617,4.536,14.37,34.5639,0.1288,6367.84,0.951
272.1829,4.5364,14.9969,36.0717,0.3178,6645.91,2.3469
272.1875,4.5365,15.5319,37.3586,0.0708,6882.72,0.5228
272.2054,4.5368,15.9982,38.4802,0.2859,7089.46,2.1116
272.2214,4.537,16.7039,40.1775,0.2685,7402.21,1.9832
272.234,4.5372,17.2998,41.6109,0.2178,7666.4,1.6089
272.2477,4.5375,17.8453,42.9229,0.2435,7908.11,1.7986
272.2619,4.5377,18.424,44.3149,0.2616,8164.67,1.9322
272.2718,4.5379,18.9249,45.5197,0.1872,8386.67,1.3827
272.2916,4.5382,19.542,47.004,0.3868,8660.06,2.8571
272.3106,4.5385,20.3492,48.9456,0.3874,9017.74,2.8613
272.319,4.5387,20.92,50.3184,0.176,9270.89,1.3
272.3213,4.5387,21.1428,50.8544,0.0491,9369.73,0.3624
272.3276,4.5388,21.3216,51.2844,0.1337,9448.49,0.9871
272.332,4.5389,21.5438,51.8188,0.0952,9547.5,0.703
272.3401,4.539,21.8046,52.4463,0.1774,9662.75,1.3103
272.348,4.5391,22.1377,53.2474,0.1745,9810.13,1.2885
272.3618,4.5394,22.5884,54.3313,0.3117,10009.91,2.3024
272.3701,4.5395,23.0475,55.4358,0.191,10213.49,1.4109
272.3879,4.5398,23.5893,56.7389,0.4194,10453.66,3.0973
272.4045,4.5401,24.3033,58.4563,0.4028,10770.05,2.9747
272.4216,4.5404,24.9052,59.9039,0.4272,11036.65,3.1554
272.4293,4.5405,25.1181,60.4161,0.1926,11131.19,1.4222
272.4476,4.5408,24.8895,59.8662,0.457,11029.76,3.3756
272.4556,4.5409,24.5386,59.0222,0.1957,10874.41,1.4455
272.4758,4.5413,23.9537,57.6153,0.4832,10615.02,3.5686
272.4937,4.5416,23.1616,55.7101,0.4154,10264.04,3.0684
272.5117,4.5419,22.4154,53.9154,0.4024,9933.43,2.9721
272.5214,4.542,21.8394,52.5298,0.2131,9678.22,1.5736
272.5313,4.5422,21.4318,51.5496,0.2113,9497.59,1.5604
272.5386,4.5423,21.0753,50.692,0.1538,9339.61,1.1362
272.5491,4.5425,20.7057,49.803,0.2168,9175.52,1.6012
272.5735,4.5429,19.9798,48.057,0.4886,8853.92,3.6083
272.588,4.5431,19.1695,46.108,0.2784,8494.79,2.0565
272.6107,4.5435,18.3975,44.251,0.4161,8152.88,3.0729
272.6236,4.5437,17.6591,42.475,0.2279,7825.49,1.6828
272.6442,4.5441,17.3089,41.6327,0.357,7669.46,2.6366
272.6651,4.5444,17.0529,41.017,0.357,7557.77,2.6372
272.6793,4.5447,16.7598,40.3119,0.2379,7427.09,1.7572
272.6938,4.5449,16.3966,39.4384,0.238,7266.08,1.7575
272.701,4.545,16.2679,39.1289,0.1169,7209.16,0.8631
272.7161,4.5453,16.0421,38.5857,0.2413,7108.88,1.7819
272.7447,4.5457,15.8764,38.1873,0.4543,7035.59,3.3555
272.7648,4.5461,15.8451,38.1119,0.3196,7021.63,2.3606
272.7862,4.5464,15.8133,38.0355,0.3379,7007.6,2.4957
272.8013,4.5467,15.9345,38.3268,0.2402,7061.43,1.7738
272.8277,4.5471,16.2756,39.1475,0.4296,7212.48,3.1728
272.8363,4.5473,16.6759,40.1101,0.1444,7390.03,1.0665
272.8615,4.5477,17.0708,41.0601,0.43,7564.9,3.1763
272.8861,4.5481,17.5792,42.2829,0.4328,7790.16,3.1964
272.9098,4.5485,18.2072,43.7934,0.4313,8068.46,3.1852
272.922,4.5487,18.7962,45.2101,0.2295,8329.47,1.695
272.9283,4.5488,19.1793,46.1316,0.1195,8499.15,0.8824
272.9399,4.549,19.4493,46.7811,0.2256,8619.06,1.6664
272.954,4.5492,19.8833,47.8248,0.2805,8811.26,2.0714
